greeninnovation,integrity,quality,respect,teamwork,document_length,Doc_ID
79,53,85,9,11,2370,12266-22/5/2012
49,18,66,7,4,1902,12266-8/9/2012
11,14,13,2,1,803,12266-5/3/2013
74,16,71,8,6,2282,12266-19/5/2013
69,19,81,14,6,2233,12266-13/6/2013
21,23,60,8,5,1735,12266-11/3/2014
45,38,42,9,6,2022,12266-17/5/2014
35,25,44,13,4,2086,12266-24/9/2014
37,40,58,13,11,2199,12266-4/6/2015
48,32,34,18,7,2063,12266-18/9/2015
34,20,27,16,5,1790,12266-3/12/2015
69,22,44,12,6,2116,12266-17/5/2016
52,24,36,3,7,1608,12266-16/9/2016
55,16,53,7,3,1934,12266-1/12/2016
42,36,42,13,6,2338,12266-8/6/2017
27,15,22,4,3,953,12266-12/6/2018
35,28,22,25,5,1745,12266-28/6/2018
35,44,38,6,20,2333,12266-25/7/2018
33,26,21,11,2,1400,12266-18/9/2018
46,52,65,18,19,2330,12266-2/5/2019
36,27,60,8,0,1797,12266-19/6/2019
53,48,65,22,12,2104,12266-18/9/2019
46,41,57,9,8,2338,12266-9/10/2019
64,43,85,16,8,2313,12266-29/10/2019
46,37,50,7,0,2284,12266-12/2/2020
41,37,95,13,10,2324,12266-7/4/2020
43,31,45,14,7,1891,12266-2/6/2020
56,44,65,18,11,2330,12266-15/6/2020
78,54,74,26,10,2290,12266-7/9/2020
32,30,21,13,5,1299,12266-17/9/2020
48,49,60,19,17,2294,12266-29/10/2020
35,36,31,14,31,1863,12392-22/8/2008
32,26,21,7,11,1891,12392-20/11/2008
11,19,9,10,9,972,12392-11/2/2009
35,29,7,12,11,1738,12392-6/5/2009
25,27,14,4,5,1349,12392-7/10/2009
27,21,17,9,24,1374,12392-11/12/2009
22,14,12,6,6,924,12392-8/3/2010
34,20,10,12,11,1409,12392-8/5/2010
68,25,8,7,16,2197,12392-14/5/2011
27,27,15,17,14,1969,12392-3/8/2011
23,15,17,5,9,954,12392-6/1/2012
34,32,14,13,20,2250,12392-9/3/2012
53,36,18,11,25,1793,12392-7/5/2012
41,20,8,4,19,1310,12392-13/8/2012
50,19,26,16,16,1732,12392-8/11/2012
27,14,15,13,9,1217,12392-15/2/2013
45,31,19,16,13,1817,12392-10/5/2013
39,30,17,10,12,2110,12392-8/8/2013
36,28,26,11,14,2126,12392-9/11/2013
80,27,37,26,21,2251,12392-15/2/2014
69,22,18,7,21,2195,12392-14/5/2014
49,58,30,18,38,2229,12392-8/8/2014
48,26,8,7,14,1243,12392-29/10/2014
26,14,19,3,12,1121,12392-12/2/2015
54,31,29,11,20,1643,12392-3/5/2015
54,41,34,16,23,1799,12392-4/8/2015
41,16,18,8,18,1319,12392-27/10/2015
69,27,29,13,27,1959,12392-5/2/2016
72,25,28,14,23,2308,12392-1/5/2016
60,23,41,6,49,1874,12392-1/8/2016
61,23,34,11,19,1514,12392-29/10/2016
65,19,29,16,20,1992,12392-3/2/2017
37,10,11,4,17,1139,12392-1/5/2017
47,18,22,17,16,1158,12392-31/7/2017
36,14,21,14,15,1052,12392-26/10/2017
59,10,27,18,27,2000,12392-3/2/2018
73,28,22,11,19,1858,12392-27/4/2018
31,18,6,3,12,1431,12392-10/8/2018
87,29,25,13,28,2318,12392-3/11/2018
85,25,37,21,28,1815,12392-28/8/2019
83,37,26,16,39,2258,12392-5/11/2019
51,47,40,17,29,1849,12392-5/2/2020
0,2,2,1,0,107,12392-28/5/2020
66,24,18,10,24,1870,12392-2/6/2020
48,13,12,5,10,1242,12392-3/6/2020
51,29,49,26,76,2340,12392-24/6/2020
59,22,33,23,64,2311,12392-21/8/2020
50,26,30,27,41,2336,12392-30/10/2020
107,64,57,14,13,5831,12403-20/6/2008
40,19,14,8,9,1398,12403-29/8/2008
44,31,11,5,10,2124,12403-26/11/2008
100,16,42,8,7,2170,12403-10/12/2009
53,12,23,10,3,1297,12403-12/6/2010
58,18,10,1,3,1862,12403-31/8/2010
66,23,16,9,2,1478,12403-24/11/2010
80,12,19,12,3,1655,12403-24/3/2011
31,6,8,2,4,1098,12403-26/5/2011
56,10,16,4,4,1229,12403-25/8/2011
22,9,4,0,4,1474,12403-23/11/2011
125,8,23,18,0,2352,12403-22/3/2012
96,26,26,7,5,2260,12403-24/5/2012
78,9,21,5,5,2187,12403-26/9/2012
67,23,32,10,8,2068,12403-21/11/2012
71,3,21,4,4,2264,12403-29/3/2013
46,8,11,1,4,1480,12403-30/5/2013
87,14,18,4,3,2187,12403-29/8/2013
52,12,23,10,5,2206,12403-26/11/2013
54,8,18,9,6,2166,12403-27/3/2014
77,25,39,14,8,2240,12403-30/5/2014
51,13,24,8,7,2290,12403-29/8/2014
67,18,25,22,8,2220,12403-25/11/2014
59,21,30,45,7,2219,12403-26/3/2015
75,25,20,8,11,2185,12403-28/5/2015
60,14,10,6,11,2129,12403-27/8/2015
69,15,20,11,6,1813,12403-24/11/2015
87,18,51,36,19,2191,12403-3/5/2016
77,18,21,19,8,1719,12403-27/5/2016
87,31,52,40,25,2244,12403-31/8/2016
94,29,66,44,24,1677,12403-9/12/2016
75,22,40,43,15,1889,12403-6/4/2017
99,30,40,32,16,1812,12403-6/6/2017
109,42,62,28,19,1931,12403-6/9/2017
54,14,24,12,11,1165,12403-7/12/2017
23,8,9,6,6,735,12403-8/5/2018
27,2,7,10,8,676,12403-15/6/2018
1,3,1,0,1,293,12403-19/9/2018
22,1,3,5,5,710,12403-2/1/2019
12,1,2,3,2,512,12403-10/5/2019
5,2,6,1,3,424,12403-21/6/2019
8,4,2,0,0,361,12421-20/6/2008
30,5,18,1,3,752,12421-22/8/2008
28,8,7,1,2,762,12421-5/3/2009
8,2,0,0,1,392,12421-19/8/2010
8,1,4,5,0,445,12421-18/11/2010
2,0,0,0,0,308,12421-3/3/2011
23,1,2,2,1,940,12421-20/5/2011
11,9,4,0,0,388,12421-26/5/2011
10,5,7,1,1,428,12421-18/8/2011
15,2,8,1,1,381,12421-23/11/2011
7,3,5,2,1,598,12421-7/4/2012
25,8,15,6,1,718,12421-17/5/2012
29,15,14,4,0,764,12421-17/8/2012
10,11,8,5,0,589,12421-19/11/2012
18,13,8,4,3,857,12421-8/3/2013
19,3,6,1,1,465,12421-23/5/2013
15,6,6,1,0,591,12421-22/8/2013
12,8,5,3,7,387,12421-22/11/2013
16,4,7,3,5,556,12421-7/3/2014
16,1,8,4,2,527,12421-22/5/2014
6,2,3,0,0,478,12421-21/8/2014
8,5,3,0,1,376,12421-20/11/2014
22,6,5,2,3,626,12421-5/3/2015
14,2,5,0,1,472,12421-21/5/2015
21,4,14,4,2,404,12421-20/8/2015
27,2,14,4,3,622,12421-19/11/2015
25,6,12,8,8,587,12421-4/3/2016
25,5,9,6,9,548,12421-19/5/2016
27,1,9,3,2,681,12421-18/8/2016
22,5,8,3,8,363,12421-18/10/2016
26,4,9,6,8,627,12421-18/11/2016
31,5,11,9,6,537,12421-16/3/2017
44,6,27,8,5,755,12421-12/6/2017
16,2,10,4,3,515,12421-22/8/2017
15,5,12,0,4,286,12421-28/11/2017
21,3,14,2,7,685,12421-22/3/2018
16,5,19,2,3,252,12421-29/5/2018
16,3,14,4,4,523,12421-5/9/2018
13,4,16,2,2,478,12421-17/12/2018
7,0,10,0,3,174,12421-1/4/2019
17,0,7,4,3,211,12421-13/6/2019
16,0,7,1,4,623,12421-11/9/2019
9,7,1,1,1,417,12421-8/10/2020
100,21,50,11,10,1838,12458-19/9/2008
40,7,19,8,4,1280,12458-10/10/2009
41,6,9,2,4,591,12458-14/1/2010
17,4,8,0,0,311,12458-3/3/2010
18,5,7,0,3,379,12458-2/6/2010
24,4,16,1,4,757,12458-30/9/2010
8,1,5,0,1,322,12458-5/1/2011
23,4,3,0,2,609,12458-11/2/2011
33,3,23,2,13,710,12458-10/5/2011
43,13,37,12,14,976,12458-15/9/2011
3,0,0,0,0,192,12458-12/11/2011
6,0,4,1,0,381,12458-6/2/2012
29,19,24,10,5,818,12458-12/5/2012
14,3,3,1,0,493,12458-9/8/2012
9,0,1,0,0,352,12458-4/9/2012
35,6,27,5,7,830,12458-28/10/2012
45,2,27,4,5,1121,12458-11/1/2013
20,8,10,1,4,836,12458-14/5/2013
7,9,4,3,3,359,12458-1/10/2013
16,1,14,2,3,547,12458-19/11/2013
7,4,4,0,0,277,12458-7/2/2014
28,15,27,4,6,1093,12458-13/5/2014
19,2,16,1,1,871,12458-18/9/2014
4,3,7,2,0,249,12458-14/11/2014
74,31,17,18,17,1506,12458-19/11/2020
79,13,36,26,10,2225,12471-20/6/2008
45,18,29,6,4,1946,12471-22/8/2008
74,15,72,4,5,2162,12471-27/2/2009
53,33,44,3,7,2164,12471-8/5/2009
3,1,3,1,0,166,12471-20/11/2009
135,48,115,29,10,3882,12471-10/12/2009
106,26,45,14,8,1677,12471-7/4/2010
19,1,12,1,0,1065,12471-4/5/2010
74,12,45,13,14,1695,12471-4/8/2010
97,39,51,19,13,2304,12471-3/11/2010
37,30,24,9,4,1899,12471-25/2/2011
56,23,31,10,6,2086,12471-11/5/2011
73,34,36,28,8,1694,12471-3/8/2011
43,40,38,26,13,2133,12471-10/1/2012
89,29,49,26,17,1824,12471-26/3/2012
38,11,9,8,10,904,12471-2/5/2012
64,52,48,19,39,2289,12471-23/5/2012
35,17,13,6,11,1691,12471-3/8/2012
65,13,28,14,5,2241,12471-2/11/2012
69,17,37,13,8,2130,12471-22/2/2013
52,5,28,2,4,1747,12471-1/5/2013
56,23,34,10,6,1297,12471-19/5/2013
50,16,20,11,8,1849,12471-1/8/2013
69,23,36,14,13,2189,12471-1/11/2013
35,12,26,14,6,1229,12471-14/2/2014
64,27,31,8,7,1939,12471-2/5/2014
16,8,3,6,7,701,12471-20/5/2014
54,35,26,10,6,1529,12471-31/7/2014
98,34,38,23,16,2226,12471-31/10/2014
56,11,28,17,17,2187,12471-14/2/2015
45,21,20,2,9,2020,12471-1/5/2015
48,34,17,12,1,2170,12471-1/8/2015
59,48,41,11,10,1886,12471-29/10/2015
69,43,24,8,11,2148,12471-11/2/2016
85,34,36,13,11,2163,12471-30/4/2016
77,27,29,15,15,2157,12471-28/7/2016
83,25,37,7,15,2169,12471-28/10/2016
48,8,18,9,5,1296,12471-21/3/2017
70,52,32,5,10,2138,12471-30/4/2017
55,16,22,7,7,1585,12471-31/7/2017
89,53,52,43,5,2136,12471-7/11/2017
68,26,34,15,8,2159,12471-28/4/2018
52,19,26,8,7,1271,12471-4/8/2018
63,22,43,21,10,1738,12471-28/1/2019
61,34,45,14,11,1387,12471-25/2/2019
87,31,46,22,12,2152,12471-2/7/2019
71,27,45,20,10,2099,12471-29/7/2019
61,32,24,14,5,2196,12471-15/11/2019
78,26,45,22,14,2248,12471-15/2/2020
57,10,36,13,4,1742,12471-20/3/2020
53,30,36,10,14,1474,12471-20/5/2020
95,38,49,21,13,2187,12471-7/9/2020
117,30,46,28,15,2007,12471-31/10/2020
27,8,9,0,1,903,12544-4/11/2008
63,6,19,7,4,1143,12544-24/2/2009
147,46,57,23,51,3918,12544-18/3/2009
44,15,12,3,6,787,12544-8/6/2009
33,12,19,8,1,1297,12544-22/9/2009
32,7,11,9,4,889,12544-5/12/2009
63,13,21,13,10,984,12544-10/3/2010
27,4,12,6,5,662,12544-12/8/2010
84,30,41,15,8,2356,12544-3/11/2010
38,10,8,1,3,899,12544-24/5/2011
35,63,20,19,5,1831,12544-22/5/2012
22,20,9,16,4,1039,12544-14/8/2012
32,14,13,12,7,1322,12544-4/11/2012
40,15,6,17,11,1595,12544-1/3/2013
14,3,5,5,1,569,12544-10/5/2013
8,7,5,7,9,913,12544-8/8/2013
12,12,7,3,4,830,12544-8/11/2013
19,16,11,16,3,1376,12544-3/3/2014
14,6,6,5,5,938,12544-14/5/2014
10,14,4,8,3,842,12544-9/8/2014
48,47,19,28,24,1738,12544-30/6/2015
59,47,19,32,17,2196,12544-13/9/2018
10,53,12,2,5,1172,12544-4/6/2019
35,31,19,7,13,1713,12544-15/7/2020
2,2,2,0,0,332,12625-13/6/2020
83,59,41,48,24,2380,12754-18/11/2020
213,32,56,14,22,4049,12789-20/6/2008
84,26,29,13,15,1810,12789-11/9/2008
82,18,17,21,6,2257,12789-4/5/2009
35,5,5,3,5,1120,12789-5/8/2009
176,38,49,24,15,3772,12789-10/12/2009
29,7,4,1,2,829,12789-18/12/2009
28,19,12,12,7,1257,12789-3/3/2010
14,2,7,2,2,867,12789-5/5/2010
25,27,6,8,12,1376,12789-27/10/2010
38,3,17,4,6,1077,12789-16/2/2011
74,11,12,1,9,1502,12789-11/5/2011
118,21,38,24,27,2285,12789-20/5/2011
13,5,8,0,4,816,12789-24/5/2011
27,48,17,11,5,1432,12789-2/8/2011
102,28,23,26,8,2169,12789-5/1/2012
36,6,11,2,6,1494,12789-10/3/2012
69,26,25,5,16,1885,12789-5/5/2012
76,51,26,21,20,1897,12789-7/8/2012
93,13,27,7,18,2152,12789-6/11/2012
99,29,51,15,28,2242,12789-28/2/2013
94,37,46,10,28,1877,12789-7/5/2013
68,32,20,6,14,1675,12789-6/8/2013
41,32,19,6,19,1661,12789-4/11/2013
81,16,26,5,6,2172,12789-24/2/2014
72,23,20,12,13,1962,12789-2/5/2014
74,23,26,9,25,2232,12789-12/8/2014
84,21,57,11,37,2250,12789-3/11/2014
9,3,5,2,2,795,12789-12/2/2015
45,22,29,2,13,1891,12789-15/5/2015
75,27,43,8,18,1839,12789-12/8/2015
74,16,34,0,15,1698,12789-8/11/2015
40,45,45,21,25,2349,12840-7/7/2017
23,32,15,6,6,1209,12840-13/6/2018
11,41,29,5,13,1709,12840-20/7/2020
343,48,127,31,31,6842,12850-20/6/2008
118,24,72,10,30,2297,12850-23/7/2008
137,24,48,15,33,2327,12850-22/10/2008
155,34,81,11,21,2357,12850-11/2/2009
137,49,96,13,16,2337,12850-30/4/2009
118,27,50,11,21,2313,12850-9/11/2009
114,15,56,16,24,2321,12850-10/12/2009
70,17,42,7,10,2153,12850-10/2/2010
173,36,87,25,40,2367,12850-6/7/2010
122,25,66,13,23,1972,12850-29/7/2010
81,23,27,11,12,2057,12850-9/2/2011
135,31,75,18,20,2090,12850-29/4/2011
164,22,64,8,28,2345,12850-18/5/2011
63,14,72,14,6,1914,12850-29/7/2011
93,21,44,12,11,2107,12850-28/10/2011
78,17,20,7,12,910,12850-6/11/2011
60,17,2,13,12,886,12850-13/1/2012
107,33,58,17,7,2283,12850-9/2/2012
172,54,102,26,42,2292,12850-25/2/2012
113,28,58,19,17,2313,12850-27/4/2012
139,58,60,36,17,2290,12850-22/5/2012
88,25,57,20,17,2266,12850-31/7/2012
133,35,54,20,21,2256,12850-26/10/2012
62,12,13,8,8,710,12850-10/1/2013
112,14,79,10,14,2318,12850-6/2/2013
132,62,73,15,17,2340,12850-5/3/2013
86,28,37,19,11,2212,12850-26/4/2013
97,77,62,36,35,2230,12850-28/5/2013
142,36,78,24,47,2258,12850-26/7/2013
94,26,61,20,28,2271,12850-25/10/2013
92,21,46,20,16,1397,12850-14/1/2014
100,14,59,5,17,2327,12850-5/2/2014
107,96,63,29,30,2302,12850-26/2/2014
106,20,56,16,31,2254,12850-26/4/2014
124,84,63,29,20,2267,12850-26/5/2014
122,30,86,12,18,2284,12850-25/7/2014
101,44,59,21,20,1925,12850-6/8/2014
29,21,13,4,0,872,12850-14/1/2015
160,43,91,24,22,4516,12850-11/2/2015
110,75,61,32,45,2341,12850-15/4/2015
102,18,43,10,15,2275,12850-8/5/2015
87,54,36,23,29,2269,12850-22/5/2015
103,28,55,14,16,2248,12850-5/8/2015
58,25,22,13,7,2320,12850-4/11/2015
38,14,16,4,3,581,12850-12/1/2016
88,17,47,11,12,2309,12850-17/2/2016
119,60,54,25,12,2336,12850-4/3/2016
54,30,37,9,11,1296,12850-17/3/2016
107,26,56,13,19,2260,12850-6/5/2016
75,70,37,54,26,2244,12850-30/5/2016
59,23,53,19,6,2218,12850-3/8/2016
69,26,37,7,12,2302,12850-2/11/2016
84,20,50,14,13,2314,12850-13/2/2017
109,53,61,16,11,2337,12850-23/2/2017
88,29,59,10,10,2248,12850-30/4/2017
110,64,51,25,24,2021,12850-29/5/2017
90,32,51,22,39,2269,12850-29/7/2017
64,26,45,11,19,2246,12850-29/10/2017
83,12,47,27,23,2346,12850-7/2/2018
74,14,49,16,11,2230,12850-4/5/2018
120,97,75,53,36,2292,12850-29/5/2018
108,26,70,13,27,2291,12850-9/10/2018
115,24,85,13,27,2373,12850-30/10/2018
97,70,50,14,19,1637,12850-15/1/2019
87,23,53,14,24,2294,12850-6/2/2019
129,48,63,40,31,2399,12850-23/2/2019
62,47,56,12,33,2244,12850-29/4/2019
145,68,101,39,25,2185,12850-7/6/2019
204,131,133,56,51,4637,12850-14/6/2019
109,33,60,24,19,2254,12850-26/7/2019
113,26,45,12,29,2268,12850-1/11/2019
36,34,27,7,19,1030,12850-25/1/2020
123,32,36,24,21,2347,12850-7/2/2020
183,39,79,56,66,2359,12850-26/3/2020
41,28,42,29,18,1344,12850-10/6/2020
147,46,109,32,41,2311,12850-15/6/2020
150,43,84,33,47,2181,12850-29/6/2020
141,37,58,34,28,2289,12850-20/8/2020
142,24,75,28,30,2333,12850-27/11/2020
19,5,24,4,2,724,12994-4/10/2016
22,18,21,4,0,763,12994-10/11/2016
41,5,23,12,16,2187,13071-20/6/2008
67,14,30,10,9,2188,13071-11/8/2008
40,19,16,9,13,2174,13071-16/3/2009
37,11,23,7,8,2149,13071-15/9/2009
38,17,19,5,10,1685,13071-11/11/2009
83,16,31,6,8,2189,13071-10/12/2009
36,21,12,6,7,1653,13071-15/3/2010
26,2,10,1,2,1135,13071-10/5/2010
42,7,16,10,2,1200,13071-9/8/2010
55,18,14,5,2,2065,13071-10/11/2010
61,12,30,7,23,1675,13071-9/3/2011
24,14,17,6,4,1750,13071-11/5/2011
11,5,3,3,2,262,13071-18/7/2011
37,8,15,7,13,1083,13071-9/8/2011
49,24,26,8,7,1944,13071-25/10/2011
36,10,16,9,13,1446,13071-9/11/2011
0,0,0,0,0,23,13071-14/11/2011
3,3,2,3,1,148,13071-30/12/2011
0,0,0,0,0,18,13071-10/2/2012
54,26,25,9,15,2116,13071-8/3/2012
63,14,19,8,17,2070,13071-31/3/2012
57,11,23,8,26,2085,13071-10/5/2012
4,0,2,2,0,141,13071-23/5/2012
44,24,28,12,15,2094,13071-15/8/2012
65,14,29,11,8,1384,13071-21/8/2012
50,32,30,6,23,2088,13071-13/10/2012
56,12,19,15,15,2154,13071-9/11/2012
62,21,28,8,24,2039,13071-6/12/2012
54,20,16,11,21,2118,13071-13/3/2013
30,18,15,4,8,1818,13071-10/5/2013
2,3,2,0,2,197,13071-20/5/2013
38,25,31,18,16,1740,13071-22/5/2013
69,13,24,13,21,2106,13071-9/8/2013
10,5,0,1,0,195,13071-3/10/2013
71,19,26,11,17,2134,13071-11/11/2013
58,24,16,11,6,2034,13071-5/12/2013
53,13,14,14,17,2081,13071-3/3/2014
53,12,24,14,17,1846,13071-9/5/2014
8,3,6,0,12,334,13071-16/5/2014
52,37,21,8,8,1850,13071-24/5/2014
53,21,29,10,10,1666,13071-8/8/2014
54,9,28,4,13,1891,13071-10/11/2014
73,22,25,9,11,1943,13071-16/3/2015
68,27,21,9,7,2176,13071-11/5/2015
58,27,15,10,8,2026,13071-12/6/2015
72,5,16,9,18,1630,13071-10/8/2015
69,14,23,7,14,2096,13071-10/11/2015
24,9,13,3,2,1445,13071-15/3/2016
38,10,13,4,3,1178,13071-10/5/2016
57,27,21,15,14,1835,13071-10/6/2016
86,21,31,8,28,2073,13071-10/8/2016
45,10,22,8,21,1430,13071-10/11/2016
67,16,34,6,10,2062,13071-15/3/2017
48,17,18,9,14,1908,13071-16/5/2017
62,52,15,17,13,2221,13071-12/6/2017
32,3,13,3,10,1377,13071-10/8/2017
84,11,27,6,22,2119,13071-13/11/2017
64,30,21,14,14,2049,13071-13/12/2017
59,8,23,12,14,2037,13071-9/3/2018
42,17,21,1,16,1867,13071-11/5/2018
50,32,27,13,13,1739,13071-18/5/2018
81,20,32,8,19,2153,13071-27/8/2018
0,0,0,0,0,25,13071-6/9/2018
65,14,42,13,20,1824,13071-12/11/2018
66,9,17,16,24,2055,13071-19/3/2019
64,19,29,16,17,1632,13071-16/5/2019
52,24,24,16,32,1967,13071-24/7/2019
116,11,31,13,28,2173,13071-16/10/2019
107,18,29,10,24,2121,13071-2/12/2019
242,75,67,63,61,4399,13071-31/3/2020
62,17,40,22,15,2188,13071-22/6/2020
73,15,35,24,19,1981,13071-10/8/2020
76,17,40,23,21,1870,13071-10/11/2020
300,64,77,30,19,7177,13092-19/6/2008
50,17,24,1,7,1632,13092-22/8/2008
96,10,37,9,4,2308,13092-20/11/2008
59,8,22,9,3,1627,13092-18/2/2009
75,21,35,4,2,2045,13092-14/5/2009
65,19,27,8,9,2325,13092-5/8/2009
63,21,24,8,3,1399,13092-20/11/2009
46,27,16,1,1,1664,13092-18/2/2010
35,16,8,1,3,1490,13092-14/5/2010
34,5,18,2,0,1335,13092-12/8/2010
46,31,17,3,2,2044,13092-24/11/2010
39,14,10,3,2,1769,13092-25/2/2011
76,10,17,2,5,1517,13092-19/5/2011
56,24,16,5,4,1502,13092-12/8/2011
63,15,22,6,0,1401,13092-23/11/2011
66,26,36,14,13,2343,13092-13/3/2012
69,22,34,1,4,2199,13092-27/3/2012
106,88,67,41,21,2377,13092-28/3/2012
44,30,8,5,9,2000,13092-25/5/2012
56,19,31,5,4,2082,13092-22/6/2012
60,26,28,9,6,2185,13092-9/8/2012
106,30,41,20,15,2303,13092-20/11/2012
53,30,17,2,4,2181,13092-21/2/2013
70,58,55,22,6,1909,13092-18/3/2013
60,42,32,7,15,1489,13092-5/4/2013
72,18,12,3,5,2191,13092-16/5/2013
84,24,26,20,16,2269,13092-8/8/2013
72,31,7,7,3,2193,13092-21/11/2013
108,31,19,9,10,2254,13092-5/3/2014
118,68,61,22,11,2263,13092-12/3/2014
139,57,64,15,19,2382,13092-13/3/2014
116,29,20,7,7,2211,13092-15/5/2014
131,52,68,8,9,2184,13092-26/7/2014
102,27,31,4,5,2236,13092-7/8/2014
90,31,31,10,5,2236,13092-20/11/2014
96,26,33,8,11,2280,13092-19/2/2015
120,84,40,28,11,2152,13092-4/3/2015
105,52,38,14,6,1898,13092-5/3/2015
82,19,20,2,5,2046,13092-14/5/2015
119,25,44,7,5,2167,13092-6/8/2015
87,39,28,8,7,2280,13092-18/11/2015
131,74,52,20,8,2352,13092-8/12/2015
77,23,36,5,1,2225,13092-18/2/2016
129,46,53,8,11,1925,13092-9/3/2016
107,73,35,8,5,2150,13092-15/3/2016
95,40,35,7,4,2235,13092-13/5/2016
106,79,53,29,11,2316,13092-27/5/2016
82,33,29,8,3,2253,13092-5/8/2016
80,36,28,8,5,2239,13092-23/11/2016
64,52,17,18,7,2019,13092-7/12/2016
78,35,31,29,6,2265,13092-24/2/2017
81,52,67,19,10,2276,13092-10/3/2017
56,42,16,26,6,1964,13092-15/3/2017
76,30,26,10,7,2226,13092-24/5/2017
118,37,45,15,9,2254,13092-14/8/2017
78,23,33,9,11,2319,13092-5/12/2017
66,32,34,9,17,2263,13092-27/2/2018
114,48,82,11,20,2385,13092-9/3/2018
94,59,50,17,18,2366,13092-15/3/2018
73,56,44,13,16,2313,13092-25/5/2018
74,33,50,8,12,2366,13092-27/8/2018
59,28,38,13,9,2265,13092-5/12/2018
72,32,50,27,16,2279,13092-25/2/2019
88,48,52,20,5,2271,13092-31/5/2019
80,42,35,8,15,2267,13092-4/10/2019
79,53,63,17,10,2366,13092-24/12/2019
124,45,38,23,21,2339,13092-29/2/2020
67,42,56,24,14,2336,13092-26/6/2020
92,56,42,43,23,1640,13092-5/8/2020
57,38,34,5,4,2266,13092-1/9/2020
112,49,55,19,14,2310,13092-27/10/2020
113,39,66,23,17,2256,13092-19/11/2020
76,31,31,22,10,2091,13239-28/11/2019
105,30,41,14,3,2323,13312-20/6/2008
57,25,26,15,6,1908,13312-19/1/2011
83,41,20,16,7,1857,13312-16/2/2011
70,38,24,17,18,2367,13312-25/8/2011
69,77,34,32,11,3336,13312-9/2/2012
87,15,35,8,6,2355,13312-22/8/2012
61,35,53,13,13,2404,13312-6/9/2012
67,49,27,18,7,2336,13312-21/2/2013
71,20,49,15,9,2374,13312-20/8/2013
85,27,39,49,15,1261,13312-26/10/2013
111,76,32,56,18,2432,13312-22/11/2013
86,28,60,35,11,2280,13312-11/12/2013
72,35,46,9,9,2366,13312-18/2/2014
85,26,36,15,8,2361,13312-19/8/2014
42,16,40,15,9,1217,13312-6/10/2014
91,35,24,21,7,1066,13312-24/10/2014
126,40,55,26,14,2420,13312-28/10/2014
290,79,96,95,45,4625,13312-25/11/2014
12,15,11,4,10,600,13312-29/11/2014
62,38,42,12,6,2394,13312-24/2/2015
74,53,49,35,14,1784,13312-17/3/2015
63,114,26,20,11,2371,13312-15/5/2015
63,36,53,13,5,2398,13312-26/8/2015
52,13,28,12,6,1222,13312-9/9/2015
94,61,38,60,24,2292,13312-26/10/2015
26,24,17,28,11,477,13312-19/11/2015
177,119,114,107,37,4567,13312-3/12/2015
106,60,42,24,13,2336,13312-23/2/2016
69,60,31,24,17,2320,13312-16/8/2016
63,29,34,9,8,2449,13312-7/10/2016
100,81,39,63,21,2064,13312-20/10/2016
53,56,51,28,24,2331,13312-22/2/2017
62,40,40,25,13,2385,13312-22/8/2017
89,84,53,86,34,2378,13312-23/10/2017
98,100,54,83,17,2332,13312-23/11/2017
150,38,83,40,30,2408,13312-19/1/2018
39,33,23,14,19,1207,13312-30/1/2018
64,50,32,16,16,2357,13312-27/2/2018
45,37,42,14,11,2026,13312-12/3/2018
9,10,0,4,1,288,13312-20/5/2018
77,61,40,33,15,2328,13312-5/9/2018
109,80,25,24,37,2250,13312-17/9/2018
94,109,43,75,35,2286,13312-19/10/2018
74,41,20,20,4,1430,13312-12/11/2018
77,112,59,92,28,2313,13312-30/11/2018
64,82,46,17,17,2317,13312-4/1/2019
98,35,31,18,3,1263,13312-3/6/2019
36,35,9,15,7,761,13312-26/6/2019
61,56,29,18,19,2283,13312-28/6/2019
60,46,25,18,19,2362,13312-26/8/2019
203,84,86,59,48,2426,13312-18/10/2019
113,35,37,23,7,2421,13312-14/11/2019
148,73,68,74,45,2150,13312-20/11/2019
69,87,23,17,6,1893,13312-28/11/2019
103,45,26,31,23,1823,13312-9/1/2020
75,59,46,19,10,1924,13312-9/3/2020
89,37,85,56,12,1817,13312-26/5/2020
114,45,74,45,6,2402,13312-8/6/2020
50,49,24,26,9,1248,13312-27/8/2020
122,33,75,51,17,2317,13312-24/9/2020
70,49,72,20,7,2352,13312-30/9/2020
145,75,83,62,40,2367,13312-14/10/2020
235,66,97,33,29,2204,13312-15/10/2020
86,69,67,51,25,2016,13312-17/11/2020
46,17,21,11,3,3446,13323-20/6/2008
41,19,20,16,2,2386,13323-26/8/2008
42,13,34,6,6,2317,13323-4/12/2008
28,12,21,6,0,2180,13323-1/3/2009
31,25,17,18,2,2135,13323-15/7/2009
30,29,20,4,5,2293,13323-26/8/2009
28,24,23,25,3,1836,13323-9/12/2009
28,33,12,13,3,2023,13323-24/2/2010
22,10,9,13,1,1448,13323-25/5/2010
28,17,14,6,1,1590,13323-24/8/2010
38,26,20,32,4,2376,13323-15/12/2010
19,11,9,6,5,1502,13323-25/2/2011
15,9,7,4,2,894,13323-10/3/2011
13,12,10,21,7,1827,13323-24/5/2011
26,9,10,5,0,1718,13323-14/9/2011
30,37,26,10,3,2480,13323-25/10/2011
19,11,10,6,0,1757,13323-20/12/2011
16,18,10,16,3,1148,13323-8/2/2012
21,24,16,9,3,1188,13323-23/2/2012
26,31,24,6,1,2355,13323-1/3/2012
